movieId,title,genres,year,clean_title,genre
27441,Blood: The Last Vampire (2000),Action|Animation|Horror,2000.0,Blood: The Last Vampire,Action
27441,Blood: The Last Vampire (2000),Action|Animation|Horror,2000.0,Blood: The Last Vampire,Animation
27441,Blood: The Last Vampire (2000),Action|Animation|Horror,2000.0,Blood: The Last Vampire,Horror
27450,Blueberry (2004),Adventure|Western,2004.0,Blueberry,Adventure
27450,Blueberry (2004),Adventure|Western,2004.0,Blueberry,Western
27473,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller,2002.0,American Psycho II: All American Girl,Comedy
27473,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller,2002.0,American Psycho II: All American Girl,Crime
27473,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller,2002.0,American Psycho II: All American Girl,Horror
27473,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller,2002.0,American Psycho II: All American Girl,Mystery
27473,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller,2002.0,American Psycho II: All American Girl,Thriller
27478,Ali G Indahouse (2002),Comedy,2002.0,Ali G Indahouse,Comedy
27480,Dead or Alive 2: Tôbôsha (2000),Action|Crime|Thriller,2000.0,Dead or Alive 2: Tôbôsha,Action
27480,Dead or Alive 2: Tôbôsha (2000),Action|Crime|Thriller,2000.0,Dead or Alive 2: Tôbôsha,Crime
27480,Dead or Alive 2: Tôbôsha (2000),Action|Crime|Thriller,2000.0,Dead or Alive 2: Tôbôsha,Thriller
27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi,2002.0,Cube 2: Hypercube,Horror
27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi,2002.0,Cube 2: Hypercube,Mystery
27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi,2002.0,Cube 2: Hypercube,Sci-Fi
27491,Pulse (Kairo) (2001),Horror|Mystery|Thriller,2001.0,Pulse (Kairo),Horror
27491,Pulse (Kairo) (2001),Horror|Mystery|Thriller,2001.0,Pulse (Kairo),Mystery
27491,Pulse (Kairo) (2001),Horror|Mystery|Thriller,2001.0,Pulse (Kairo),Thriller
27513,Dog Days (Hundstage) (2001),Drama,2001.0,Dog Days (Hundstage),Drama
27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance,2001.0,My Sassy Girl (Yeopgijeogin geunyeo),Comedy
27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance,2001.0,My Sassy Girl (Yeopgijeogin geunyeo),Romance
27537,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi,2003.0,Nothing,Comedy
27537,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi,2003.0,Nothing,Fantasy
27537,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi,2003.0,Nothing,Mystery
27537,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi,2003.0,Nothing,Sci-Fi
27539,Undertaking Betty (Plots with a View) (2002),Comedy|Romance,2002.0,Undertaking Betty (Plots with a View),Comedy
27539,Undertaking Betty (Plots with a View) (2002),Comedy|Romance,2002.0,Undertaking Betty (Plots with a View),Romance
27549,Dead or Alive: Final (2002),Comedy|Crime|Drama|Sci-Fi|Thriller,2002.0,Dead or Alive: Final,Comedy
27549,Dead or Alive: Final (2002),Comedy|Crime|Drama|Sci-Fi|Thriller,2002.0,Dead or Alive: Final,Crime
27549,Dead or Alive: Final (2002),Comedy|Crime|Drama|Sci-Fi|Thriller,2002.0,Dead or Alive: Final,Drama
27549,Dead or Alive: Final (2002),Comedy|Crime|Drama|Sci-Fi|Thriller,2002.0,Dead or Alive: Final,Sci-Fi
27549,Dead or Alive: Final (2002),Comedy|Crime|Drama|Sci-Fi|Thriller,2002.0,Dead or Alive: Final,Thriller
27555,Fubar (2002),Comedy,2002.0,Fubar,Comedy
27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical,2001.0,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku)",Comedy
27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical,2001.0,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku)",Horror
27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical,2001.0,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku)",Musical
27584,Dead End (2003),Comedy|Horror|Mystery|Thriller,2003.0,Dead End,Comedy
27584,Dead End (2003),Comedy|Horror|Mystery|Thriller,2003.0,Dead End,Horror
27584,Dead End (2003),Comedy|Horror|Mystery|Thriller,2003.0,Dead End,Mystery
27584,Dead End (2003),Comedy|Horror|Mystery|Thriller,2003.0,Dead End,Thriller
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama,2002.0,Sympathy for Mr. Vengeance (Boksuneun naui geot),Crime
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama,2002.0,Sympathy for Mr. Vengeance (Boksuneun naui geot),Drama
27595,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,2001.0,Jesus Christ Vampire Hunter,Action
27595,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,2001.0,Jesus Christ Vampire Hunter,Comedy
27595,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,2001.0,Jesus Christ Vampire Hunter,Horror
27595,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,2001.0,Jesus Christ Vampire Hunter,Musical
27604,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller,2001.0,Suicide Club (Jisatsu saakuru),Horror
27604,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller,2001.0,Suicide Club (Jisatsu saakuru),Mystery
27604,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller,2001.0,Suicide Club (Jisatsu saakuru),Thriller
27611,Battlestar Galactica (2003),Drama|Sci-Fi|War,2003.0,Battlestar Galactica,Drama
27611,Battlestar Galactica (2003),Drama|Sci-Fi|War,2003.0,Battlestar Galactica,Sci-Fi
27611,Battlestar Galactica (2003),Drama|Sci-Fi|War,2003.0,Battlestar Galactica,War
27618,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller,2005.0,"Sound of Thunder, A",Action
27618,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller,2005.0,"Sound of Thunder, A",Adventure
27618,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller,2005.0,"Sound of Thunder, A",Drama
27618,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller,2005.0,"Sound of Thunder, A",Sci-Fi
27618,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller,2005.0,"Sound of Thunder, A",Thriller
27619,"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy,2004.0,"Lion King 1½, The",Adventure
27619,"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy,2004.0,"Lion King 1½, The",Animation
27619,"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy,2004.0,"Lion King 1½, The",Children
27619,"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy,2004.0,"Lion King 1½, The",Comedy
27627,Oasis (2002),Drama|Romance,2002.0,Oasis,Drama
27627,Oasis (2002),Drama|Romance,2002.0,Oasis,Romance
27644,Remember Me (Ricordati di me) (2003),Comedy|Drama|Romance,2003.0,Remember Me (Ricordati di me),Comedy
27644,Remember Me (Ricordati di me) (2003),Comedy|Drama|Romance,2003.0,Remember Me (Ricordati di me),Drama
27644,Remember Me (Ricordati di me) (2003),Comedy|Drama|Romance,2003.0,Remember Me (Ricordati di me),Romance
27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi,2003.0,"Animatrix, The",Action
27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi,2003.0,"Animatrix, The",Animation
27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi,2003.0,"Animatrix, The",Drama
27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi,2003.0,"Animatrix, The",Sci-Fi
27664,"Brown Bunny, The (2003)",Drama,2003.0,"Brown Bunny, The",Drama
27667,Ju-on: The Curse (2000),Horror,2000.0,Ju-on: The Curse,Horror
27674,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller,2003.0,11:14,Comedy
27674,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller,2003.0,11:14,Crime
27674,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller,2003.0,11:14,Drama
27674,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller,2003.0,11:14,Mystery
27674,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller,2003.0,11:14,Thriller
27683,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western,2004.0,Tremors 4: The Legend Begins,Action
27683,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western,2004.0,Tremors 4: The Legend Begins,Comedy
27683,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western,2004.0,Tremors 4: The Legend Begins,Horror
27683,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western,2004.0,Tremors 4: The Legend Begins,Sci-Fi
27683,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western,2004.0,Tremors 4: The Legend Begins,Thriller
27683,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western,2004.0,Tremors 4: The Legend Begins,Western
27685,Bring It On Again (2004),Comedy,2004.0,Bring It On Again,Comedy
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller,2004.0,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les)",Action
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller,2004.0,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les)",Crime
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller,2004.0,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les)",Thriller
27692,And Starring Pancho Villa as Himself (2003),Action|Comedy|Drama|War,2003.0,And Starring Pancho Villa as Himself,Action
27692,And Starring Pancho Villa as Himself (2003),Action|Comedy|Drama|War,2003.0,And Starring Pancho Villa as Himself,Comedy
27692,And Starring Pancho Villa as Himself (2003),Action|Comedy|Drama|War,2003.0,And Starring Pancho Villa as Himself,Drama
27692,And Starring Pancho Villa as Himself (2003),Action|Comedy|Drama|War,2003.0,And Starring Pancho Villa as Himself,War
27695,Nicotina (2003),Action|Comedy|Drama,2003.0,Nicotina,Action
27695,Nicotina (2003),Action|Comedy|Drama,2003.0,Nicotina,Comedy
27695,Nicotina (2003),Action|Comedy|Drama,2003.0,Nicotina,Drama
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War,2003.0,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka),Action
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War,2003.0,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka),Drama
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War,2003.0,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka),Thriller
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War,2003.0,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka),War
27705,In Hell (2003),Action|Drama|Thriller,2003.0,In Hell,Action
27705,In Hell (2003),Action|Drama|Thriller,2003.0,In Hell,Drama
27705,In Hell (2003),Action|Drama|Thriller,2003.0,In Hell,Thriller
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,2004.0,Lemony Snicket's A Series of Unfortunate Events,Adventure
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,2004.0,Lemony Snicket's A Series of Unfortunate Events,Children
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,2004.0,Lemony Snicket's A Series of Unfortunate Events,Comedy
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,2004.0,Lemony Snicket's A Series of Unfortunate Events,Fantasy
27708,Helen of Troy (2003),Action|Adventure|Drama|Romance,2003.0,Helen of Troy,Action
27708,Helen of Troy (2003),Action|Adventure|Drama|Romance,2003.0,Helen of Troy,Adventure
27708,Helen of Troy (2003),Action|Adventure|Drama|Romance,2003.0,Helen of Troy,Drama
27708,Helen of Troy (2003),Action|Adventure|Drama|Romance,2003.0,Helen of Troy,Romance
27716,"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance,2003.0,"Green Butchers, The (Grønne slagtere, De)",Comedy
27716,"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance,2003.0,"Green Butchers, The (Grønne slagtere, De)",Crime
27716,"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance,2003.0,"Green Butchers, The (Grønne slagtere, De)",Drama
27716,"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance,2003.0,"Green Butchers, The (Grønne slagtere, De)",Romance
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War,2004.0,"Very Long Engagement, A (Un long dimanche de fiançailles)",Drama
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War,2004.0,"Very Long Engagement, A (Un long dimanche de fiançailles)",Mystery
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War,2004.0,"Very Long Engagement, A (Un long dimanche de fiançailles)",Romance
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War,2004.0,"Very Long Engagement, A (Un long dimanche de fiançailles)",War
27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance,2003.0,Last Life in the Universe (Ruang rak noi nid mahasan),Drama
27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance,2003.0,Last Life in the Universe (Ruang rak noi nid mahasan),Romance
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,2004.0,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu),Action
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,2004.0,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu),Animation
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,2004.0,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu),Drama
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,2004.0,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu),Sci-Fi
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,2004.0,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu),Thriller
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,2002.0,"Cat Returns, The (Neko no ongaeshi)",Adventure
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,2002.0,"Cat Returns, The (Neko no ongaeshi)",Animation
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,2002.0,"Cat Returns, The (Neko no ongaeshi)",Children
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,2002.0,"Cat Returns, The (Neko no ongaeshi)",Fantasy
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance,2002.0,"Twilight Samurai, The (Tasogare Seibei)",Drama
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance,2002.0,"Twilight Samurai, The (Tasogare Seibei)",Romance
27744,"Facing Windows (Finestra di fronte, La) (2003)",Drama|Romance,2003.0,"Facing Windows (Finestra di fronte, La)",Drama
27744,"Facing Windows (Finestra di fronte, La) (2003)",Drama|Romance,2003.0,"Facing Windows (Finestra di fronte, La)",Romance
27746,Ginger Snaps: Unleashed (2004),Horror|Thriller,2004.0,Ginger Snaps: Unleashed,Horror
27746,Ginger Snaps: Unleashed (2004),Horror|Thriller,2004.0,Ginger Snaps: Unleashed,Thriller
27751,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller,2004.0,'Salem's Lot,Drama
27751,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller,2004.0,'Salem's Lot,Horror
27751,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller,2004.0,'Salem's Lot,Mystery
27751,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller,2004.0,'Salem's Lot,Thriller
27762,Comic Book: The Movie (2004),Comedy,2004.0,Comic Book: The Movie,Comedy
27768,Intimate Strangers (Confidences trop intimes) (2004),Drama,2004.0,Intimate Strangers (Confidences trop intimes),Drama
27769,Down to the Bone (2004),Drama,2004.0,Down to the Bone,Drama
27772,Ju-on: The Grudge (2002),Horror,2002.0,Ju-on: The Grudge,Horror
27773,Old Boy (2003),Mystery|Thriller,2003.0,Old Boy,Mystery
27773,Old Boy (2003),Mystery|Thriller,2003.0,Old Boy,Thriller
27776,Red Lights (Feux rouges) (2004),Drama,2004.0,Red Lights (Feux rouges),Drama
27778,Ginger Snaps Back: The Beginning (2004),Fantasy|Horror,2004.0,Ginger Snaps Back: The Beginning,Fantasy
27778,Ginger Snaps Back: The Beginning (2004),Fantasy|Horror,2004.0,Ginger Snaps Back: The Beginning,Horror
27784,One Missed Call (Chakushin ari) (2003),Horror|Mystery,2003.0,One Missed Call (Chakushin ari),Horror
27784,One Missed Call (Chakushin ari) (2003),Horror|Mystery,2003.0,One Missed Call (Chakushin ari),Mystery
27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller,2005.0,"Jacket, The",Drama
27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller,2005.0,"Jacket, The",Mystery
27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller,2005.0,"Jacket, The",Sci-Fi
27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller,2005.0,"Jacket, The",Thriller
27790,Millions (2004),Children|Comedy|Crime|Drama|Fantasy,2004.0,Millions,Children
27790,Millions (2004),Children|Comedy|Crime|Drama|Fantasy,2004.0,Millions,Comedy
27790,Millions (2004),Children|Comedy|Crime|Drama|Fantasy,2004.0,Millions,Crime
27790,Millions (2004),Children|Comedy|Crime|Drama|Fantasy,2004.0,Millions,Drama
27790,Millions (2004),Children|Comedy|Crime|Drama|Fantasy,2004.0,Millions,Fantasy
27793,Starship Troopers 2: Hero of the Federation (2004),Action|Horror|Sci-Fi|War,2004.0,Starship Troopers 2: Hero of the Federation,Action
27793,Starship Troopers 2: Hero of the Federation (2004),Action|Horror|Sci-Fi|War,2004.0,Starship Troopers 2: Hero of the Federation,Horror
27793,Starship Troopers 2: Hero of the Federation (2004),Action|Horror|Sci-Fi|War,2004.0,Starship Troopers 2: Hero of the Federation,Sci-Fi
27793,Starship Troopers 2: Hero of the Federation (2004),Action|Horror|Sci-Fi|War,2004.0,Starship Troopers 2: Hero of the Federation,War
27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller,2003.0,Ong-Bak: The Thai Warrior (Ong Bak),Action
27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller,2003.0,Ong-Bak: The Thai Warrior (Ong Bak),Thriller
27802,Infernal Affairs 2 (Mou gaan dou II) (2003),Action|Crime|Drama|Thriller,2003.0,Infernal Affairs 2 (Mou gaan dou II),Action
27802,Infernal Affairs 2 (Mou gaan dou II) (2003),Action|Crime|Drama|Thriller,2003.0,Infernal Affairs 2 (Mou gaan dou II),Crime
27802,Infernal Affairs 2 (Mou gaan dou II) (2003),Action|Crime|Drama|Thriller,2003.0,Infernal Affairs 2 (Mou gaan dou II),Drama
27802,Infernal Affairs 2 (Mou gaan dou II) (2003),Action|Crime|Drama|Thriller,2003.0,Infernal Affairs 2 (Mou gaan dou II),Thriller
27803,"Sea Inside, The (Mar adentro) (2004)",Drama,2004.0,"Sea Inside, The (Mar adentro)",Drama
27808,Spanglish (2004),Comedy|Drama|Romance,2004.0,Spanglish,Comedy
27808,Spanglish (2004),Comedy|Drama|Romance,2004.0,Spanglish,Drama
27808,Spanglish (2004),Comedy|Drama|Romance,2004.0,Spanglish,Romance
27815,"Chorus, The (Choristes, Les) (2004)",Drama,2004.0,"Chorus, The (Choristes, Les)",Drama
27816,Saints and Soldiers (2003),Action|Adventure|Drama|War,2003.0,Saints and Soldiers,Action
27816,Saints and Soldiers (2003),Action|Adventure|Drama|War,2003.0,Saints and Soldiers,Adventure
27816,Saints and Soldiers (2003),Action|Adventure|Drama|War,2003.0,Saints and Soldiers,Drama
27816,Saints and Soldiers (2003),Action|Adventure|Drama|War,2003.0,Saints and Soldiers,War
27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",Documentary|Drama,2003.0,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die)",Documentary
27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",Documentary|Drama,2003.0,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die)",Drama
27821,"Interpreter, The (2005)",Drama|Thriller,2005.0,"Interpreter, The",Drama
27821,"Interpreter, The (2005)",Drama|Thriller,2005.0,"Interpreter, The",Thriller
27822,Open Water (2003),Drama|Thriller,2003.0,Open Water,Drama
27822,Open Water (2003),Drama|Thriller,2003.0,Open Water,Thriller
27826,Touch of Pink (2004),Comedy|Drama|Romance,2004.0,Touch of Pink,Comedy
27826,Touch of Pink (2004),Comedy|Drama|Romance,2004.0,Touch of Pink,Drama
27826,Touch of Pink (2004),Comedy|Drama|Romance,2004.0,Touch of Pink,Romance
27829,Slasher (2004),Documentary,2004.0,Slasher,Documentary
27830,"Bobby Jones, Stroke of Genius (2004)",Drama,2004.0,"Bobby Jones, Stroke of Genius",Drama
27831,Layer Cake (2004),Crime|Drama|Thriller,2004.0,Layer Cake,Crime
27831,Layer Cake (2004),Crime|Drama|Thriller,2004.0,Layer Cake,Drama
27831,Layer Cake (2004),Crime|Drama|Thriller,2004.0,Layer Cake,Thriller
27834,"Return, The (Vozvrashcheniye) (2003)",Drama,2003.0,"Return, The (Vozvrashcheniye)",Drama
27837,Flight of the Phoenix (2004),Action|Adventure,2004.0,Flight of the Phoenix,Action
27837,Flight of the Phoenix (2004),Action|Adventure,2004.0,Flight of the Phoenix,Adventure
27838,Mean Creek (2004),Drama|Thriller,2004.0,Mean Creek,Drama
27838,Mean Creek (2004),Drama|Thriller,2004.0,Mean Creek,Thriller
27839,"Ring Two, The (2005)",Drama|Horror|Mystery|Thriller,2005.0,"Ring Two, The",Drama
27839,"Ring Two, The (2005)",Drama|Horror|Mystery|Thriller,2005.0,"Ring Two, The",Horror
27839,"Ring Two, The (2005)",Drama|Horror|Mystery|Thriller,2005.0,"Ring Two, The",Mystery
27839,"Ring Two, The (2005)",Drama|Horror|Mystery|Thriller,2005.0,"Ring Two, The",Thriller
27846,"Corporation, The (2003)",Documentary,2003.0,"Corporation, The",Documentary
27850,"Yes Men, The (2003)",Documentary,2003.0,"Yes Men, The",Documentary
27865,Azumi (2003),Action|Adventure|Drama|Thriller,2003.0,Azumi,Action
27865,Azumi (2003),Action|Adventure|Drama|Thriller,2003.0,Azumi,Adventure
27865,Azumi (2003),Action|Adventure|Drama|Thriller,2003.0,Azumi,Drama
27865,Azumi (2003),Action|Adventure|Drama|Thriller,2003.0,Azumi,Thriller
27866,In My Father's Den (2004),Drama,2004.0,In My Father's Den,Drama
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),Action|Drama|War,2004.0,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo),Action
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),Action|Drama|War,2004.0,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo),Drama
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),Action|Drama|War,2004.0,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo),War
27873,Metallica: Some Kind of Monster (2004),Documentary,2004.0,Metallica: Some Kind of Monster,Documentary
27878,Born into Brothels (2004),Documentary,2004.0,Born into Brothels,Documentary
27879,DiG! (2004),Documentary,2004.0,DiG!,Documentary
27882,Riding Giants (2004),Documentary,2004.0,Riding Giants,Documentary
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),Comedy|Documentary|Drama,2004.0,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?),Comedy
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),Comedy|Documentary|Drama,2004.0,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?),Documentary
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),Comedy|Documentary|Drama,2004.0,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?),Drama
27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller,2006.0,"Scanner Darkly, A",Animation
27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller,2006.0,"Scanner Darkly, A",Drama
27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller,2006.0,"Scanner Darkly, A",Mystery
27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller,2006.0,"Scanner Darkly, A",Sci-Fi
27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller,2006.0,"Scanner Darkly, A",Thriller
27905,Casshern (2004),Action|Drama|Fantasy|Sci-Fi,2004.0,Casshern,Action
27905,Casshern (2004),Action|Drama|Fantasy|Sci-Fi,2004.0,Casshern,Drama
27905,Casshern (2004),Action|Drama|Fantasy|Sci-Fi,2004.0,Casshern,Fantasy
27905,Casshern (2004),Action|Drama|Fantasy|Sci-Fi,2004.0,Casshern,Sci-Fi
27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),Documentary,2004.0,Outfoxed: Rupert Murdoch's War on Journalism,Documentary
30707,Million Dollar Baby (2004),Drama,2004.0,Million Dollar Baby,Drama
30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),Comedy|Crime|Drama|Horror|Mystery,2003.0,Gozu (Gokudô kyôfu dai-gekijô: Gozu),Comedy
