movieId,rating_count,average_rating,title,genres,year,clean_title
6686,5,2.7,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy,2003.0,"Medallion, The"
6687,4,2.0,My Boss's Daughter (2003),Comedy|Romance,2003.0,My Boss's Daughter
6688,1,3.5,Autumn Spring (Babí léto) (2001),Comedy|Drama,2001.0,Autumn Spring (Babí léto)
6689,1,4.0,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance,2003.0,"Battle of Shaker Heights, The"
6691,1,2.5,Dust (2001),Drama|Western,2001.0,Dust
6692,1,2.0,Stoked: The Rise and Fall of Gator (2002),Documentary,2002.0,Stoked: The Rise and Fall of Gator
6695,4,1.875,Jeepers Creepers 2 (2003),Horror|Thriller,2003.0,Jeepers Creepers 2
6696,1,2.5,Bollywood/Hollywood (2002),Comedy|Drama|Musical|Romance,2002.0,Bollywood/Hollywood
6699,1,3.0,Once Upon a Time in the Midlands (2002),Drama,2002.0,Once Upon a Time in the Midlands
6702,5,2.3,Dickie Roberts: Former Child Star (2003),Comedy,2003.0,Dickie Roberts: Former Child Star
6705,1,2.5,Party Monster (2003),Comedy|Crime|Drama|Thriller,2003.0,Party Monster
6706,1,3.5,Taking Sides (2001),Drama,2001.0,Taking Sides
6707,8,2.875,Cabin Fever (2002),Horror|Thriller,2002.0,Cabin Fever
6708,34,3.7205882352941178,Matchstick Men (2003),Comedy|Crime|Drama,2003.0,Matchstick Men
6709,14,3.2142857142857144,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,2003.0,Once Upon a Time in Mexico
6710,4,3.625,Dummy (2002),Comedy|Drama|Romance,2002.0,Dummy
6711,74,4.033783783783784,Lost in Translation (2003),Comedy|Drama|Romance,2003.0,Lost in Translation
6713,5,3.8,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance,2001.0,Millennium Actress (Sennen joyû)
6715,1,3.5,Children of the Night (1991),Horror,1991.0,Children of the Night
6718,1,2.5,Gotcha! (1985),Comedy,1985.0,Gotcha!
6720,2,2.5,Kuffs (1992),Action|Comedy|Crime,1992.0,Kuffs
6721,7,3.357142857142857,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,1991.0,Once Upon a Time in China (Wong Fei Hung)
6722,1,2.5,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance,1992.0,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung)
6723,2,3.0,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action,1993.0,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba)
6724,5,3.6,Paper Moon (1973),Comedy|Crime|Drama,1973.0,Paper Moon
6731,8,3.625,Day of the Dead (1985),Horror|Sci-Fi|Thriller,1985.0,Day of the Dead
6732,2,3.75,"Hello, Dolly! (1969)",Comedy|Musical|Romance,1969.0,"Hello, Dolly!"
6734,2,2.0,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller,1992.0,Memoirs of an Invisible Man
6744,4,2.25,Once Bitten (1985),Comedy|Horror,1985.0,Once Bitten
6746,1,2.0,Squirm (1976),Horror|Romance,1976.0,Squirm
6748,1,3.0,"Brood, The (1979)",Horror,1979.0,"Brood, The"
6750,3,2.8333333333333335,Anything Else (2003),Comedy|Drama|Romance,2003.0,Anything Else
6751,1,2.5,Cold Creek Manor (2003),Drama|Thriller,2003.0,Cold Creek Manor
6752,1,3.5,"Fighting Temptations, The (2003)",Drama,2003.0,"Fighting Temptations, The"
6753,12,3.5,Secondhand Lions (2003),Children|Comedy|Drama,2003.0,Secondhand Lions
6754,33,3.5,Underworld (2003),Action|Fantasy|Horror,2003.0,Underworld
6755,14,3.3214285714285716,Bubba Ho-tep (2002),Comedy|Horror,2002.0,Bubba Ho-tep
6760,2,3.0,In This World (2002),Adventure|Drama,2002.0,In This World
6763,7,2.4285714285714284,Duplex (2003),Comedy|Crime,2003.0,Duplex
6764,17,3.1470588235294117,"Rundown, The (2003)",Action|Adventure|Comedy,2003.0,"Rundown, The"
6765,9,3.2777777777777777,Under the Tuscan Sun (2003),Comedy|Drama|Romance,2003.0,Under the Tuscan Sun
6768,1,4.0,Luther (2003),Drama,2003.0,Luther
6769,1,3.0,Mambo Italiano (2003),Comedy,2003.0,Mambo Italiano
6770,2,3.5,My Life Without Me (2003),Drama|Romance,2003.0,My Life Without Me
6772,1,3.0,To Be and to Have (Être et avoir) (2002),Documentary,2002.0,To Be and to Have (Être et avoir)
6773,22,3.7045454545454546,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,2003.0,"Triplets of Belleville, The (Les triplettes de Belleville)"
6774,8,3.6875,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,1983.0,Videodrome
6775,1,4.0,Life and Debt (2001),Documentary,2001.0,Life and Debt
6776,3,4.166666666666667,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,2001.0,Lagaan: Once Upon a Time in India
6777,5,3.6,Judgment at Nuremberg (1961),Drama,1961.0,Judgment at Nuremberg
6780,2,3.25,"Brief History of Time, A (1991)",Documentary,1991.0,"Brief History of Time, A"
6782,1,4.0,Leningrad Cowboys Go America (1989),Comedy|Musical,1989.0,Leningrad Cowboys Go America
6783,3,3.5,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama,1939.0,"Rules of the Game, The (La règle du jeu)"
6785,4,3.75,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,1954.0,Seven Brides for Seven Brothers
6786,4,3.875,Kiss of the Spider Woman (1985),Drama,1985.0,Kiss of the Spider Woman
6787,27,4.018518518518518,All the President's Men (1976),Drama|Thriller,1976.0,All the President's Men
6788,1,2.0,Angie (1994),Comedy|Drama|Romance,1994.0,Angie
6789,1,4.0,"Apartment, The (Appartement, L') (1996)",Drama|Mystery|Romance,1996.0,"Apartment, The (Appartement, L')"
6790,3,3.5,Avalon (2001),Drama|Fantasy|Sci-Fi,2001.0,Avalon
6791,5,4.4,Babette's Feast (Babettes gæstebud) (1987),Drama,1987.0,Babette's Feast (Babettes gæstebud)
6793,11,1.7727272727272727,Beethoven (1992),Children|Comedy|Drama,1992.0,Beethoven
6794,5,1.5,Beethoven's 2nd (1993),Children|Comedy,1993.0,Beethoven's 2nd
6796,18,3.7222222222222223,Boyz N the Hood (1991),Crime|Drama,1991.0,Boyz N the Hood
6797,1,3.0,Bugsy (1991),Crime|Drama,1991.0,Bugsy
6798,2,2.75,Bugsy Malone (1976),Children|Comedy|Crime|Musical,1976.0,Bugsy Malone
6800,3,2.3333333333333335,Cobra (1986),Action|Crime,1986.0,Cobra
6803,1,3.5,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller,1985.0,Phenomena (a.k.a. Creepers)
6804,1,2.0,Crimewave (1985),Comedy|Crime,1985.0,Crimewave
6807,40,3.95,Monty Python's The Meaning of Life (1983),Comedy,1983.0,Monty Python's The Meaning of Life
6808,4,4.0,Where Eagles Dare (1968),Action|Adventure|War,1968.0,Where Eagles Dare
6809,1,3.0,Tightrope (1984),Thriller,1984.0,Tightrope
6810,5,2.5,Sleeping with the Enemy (1991),Drama|Thriller,1991.0,Sleeping with the Enemy
6811,5,2.5,PCU (1994),Comedy,1994.0,PCU
6812,2,2.25,"Rookie, The (1990)",Action|Comedy|Thriller,1990.0,"Rookie, The"
6814,1,3.0,City Heat (1984),Action|Comedy,1984.0,City Heat
6816,1,4.0,Three O'Clock High (1987),Comedy,1987.0,Three O'Clock High
6817,1,3.0,"White Hunter, Black Heart (1990)",Adventure|Drama,1990.0,"White Hunter, Black Heart"
6818,2,5.0,Come and See (Idi i smotri) (1985),Drama|War,1985.0,Come and See (Idi i smotri)
6820,6,4.0,Ginger Snaps (2000),Drama|Horror|Thriller,2000.0,Ginger Snaps
6821,1,3.0,More American Graffiti (1979),Comedy,1979.0,More American Graffiti
6827,3,0.8333333333333334,It's Pat (1994),Comedy,1994.0,It's Pat
6832,5,3.6,Regarding Henry (1991),Drama,1991.0,Regarding Henry
6835,1,5.0,Alien Contamination (1980),Action|Horror|Sci-Fi,1980.0,Alien Contamination
6836,1,3.5,"Amazing Transparent Man, The (1960)",Sci-Fi,1960.0,"Amazing Transparent Man, The"
6837,1,3.0,Love Affair (1939),Comedy|Drama|Romance,1939.0,Love Affair
6850,3,2.3333333333333335,Leap of Faith (1992),Comedy|Drama,1992.0,Leap of Faith
6851,2,2.75,"Gas, Food, Lodging (1992)",Drama|Romance,1992.0,"Gas, Food, Lodging"
6852,4,3.625,In Cold Blood (1967),Crime|Drama,1967.0,In Cold Blood
6853,1,1.0,Campus Man (1987),Comedy,1987.0,Campus Man
6856,2,4.0,Yankee Doodle Dandy (1942),Drama|Musical,1942.0,Yankee Doodle Dandy
6857,13,3.769230769230769,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy,1995.0,Ninja Scroll (Jûbei ninpûchô)
6858,2,3.75,Knife in the Water (Nóz w wodzie) (1962),Drama,1962.0,Knife in the Water (Nóz w wodzie)
6860,1,2.0,Mobsters (1991),Crime|Drama,1991.0,Mobsters
6862,2,3.5,Out of Time (2003),Crime|Drama|Thriller,2003.0,Out of Time
6863,66,3.4015151515151514,School of Rock (2003),Comedy|Musical,2003.0,School of Rock
6867,12,3.5833333333333335,"Station Agent, The (2003)",Comedy|Drama,2003.0,"Station Agent, The"
6868,7,3.4285714285714284,Wonderland (2003),Crime|Drama|Mystery|Thriller,2003.0,Wonderland
6869,3,3.8333333333333335,Bus 174 (Ônibus 174) (2002),Crime|Documentary,2002.0,Bus 174 (Ônibus 174)
6870,52,3.7115384615384617,Mystic River (2003),Crime|Drama|Mystery,2003.0,Mystic River
6872,4,1.125,"House of the Dead, The (2003)",Action|Horror,2003.0,"House of the Dead, The"
6873,20,3.175,Intolerable Cruelty (2003),Comedy|Romance,2003.0,Intolerable Cruelty
6874,131,3.9618320610687023,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,2003.0,Kill Bill: Vol. 1
6879,17,3.4411764705882355,Runaway Jury (2003),Drama|Thriller,2003.0,Runaway Jury
6880,7,1.8571428571428572,"Texas Chainsaw Massacre, The (2003)",Horror,2003.0,"Texas Chainsaw Massacre, The"
6881,7,3.0714285714285716,Pieces of April (2003),Comedy|Drama,2003.0,Pieces of April
6882,1,2.5,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi,2002.0,Returner (Ritaanaa)
6883,1,3.0,Sylvia (2003),Drama|Romance,2003.0,Sylvia
6884,2,3.0,Veronica Guerin (2003),Crime|Drama|Thriller,2003.0,Veronica Guerin
6885,3,2.8333333333333335,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller,2003.0,In the Cut
6886,1,3.5,Beyond Borders (2003),Drama|Romance|War,2003.0,Beyond Borders
6887,5,4.1,Radio (2003),Drama,2003.0,Radio
6888,20,2.275,Scary Movie 3 (2003),Comedy|Horror,2003.0,Scary Movie 3
6889,2,3.0,Brother Bear (2003),Adventure|Animation|Children,2003.0,Brother Bear
6890,9,3.5555555555555554,Elephant (2003),Drama,2003.0,Elephant
6893,10,3.85,"Italian Job, The (1969)",Action|Comedy|Crime,1969.0,"Italian Job, The"
6898,3,3.3333333333333335,Sweet Sixteen (2002),Drama,2002.0,Sweet Sixteen
6899,1,3.5,Alien from L.A. (1988),Sci-Fi,1988.0,Alien from L.A.
6902,2,4.0,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,2002.0,Interstate 60
6909,2,3.25,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller,2002.0,"Eye, The (Gin gwai) (Jian gui)"
6911,1,3.5,"Jolson Story, The (1946)",Musical,1946.0,"Jolson Story, The"
6912,1,3.5,You'll Never Get Rich (1941),Comedy|Musical|Romance,1941.0,You'll Never Get Rich
6918,2,3.75,"Unvanquished, The (Aparajito) (1957)",Drama,1957.0,"Unvanquished, The (Aparajito)"
6920,3,3.5,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller,1970.0,"Cercle Rouge, Le (Red Circle, The)"
6927,1,4.0,"Human Stain, The (2003)",Drama|Romance|Thriller,2003.0,"Human Stain, The"
6932,7,3.5,Shattered Glass (2003),Crime|Drama,2003.0,Shattered Glass
6934,79,3.151898734177215,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,2003.0,"Matrix Revolutions, The"
6935,1,4.0,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary,2003.0,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup)"
6936,39,3.6923076923076925,Elf (2003),Children|Comedy|Fantasy,2003.0,Elf
6938,1,4.0,Billabong Odyssey (2003),Documentary,2003.0,Billabong Odyssey
6939,1,4.0,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),Drama|Romance,1999.0,Gloomy Sunday (Ein Lied von Liebe und Tod)
6942,59,3.788135593220339,Love Actually (2003),Comedy|Drama|Romance,2003.0,Love Actually
6944,13,3.5,Father of the Bride (1991),Comedy,1991.0,Father of the Bride
6945,2,4.25,My Architect: A Son's Journey (2003),Documentary,2003.0,My Architect: A Son's Journey
6946,2,2.75,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy,2003.0,Looney Tunes: Back in Action
6947,36,3.638888888888889,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,2003.0,Master and Commander: The Far Side of the World
6948,1,4.0,Tupac: Resurrection (2003),Documentary,2003.0,Tupac: Resurrection
6949,1,3.5,"Big Empty, The (2003)",Comedy|Mystery|Sci-Fi,2003.0,"Big Empty, The"
6950,3,3.6666666666666665,"Missing, The (2003)",Adventure|Thriller|Western,2003.0,"Missing, The"
6951,5,2.1,"Cat in the Hat, The (2003)",Children|Comedy,2003.0,"Cat in the Hat, The"
6952,9,3.111111111111111,Gothika (2003),Horror|Thriller,2003.0,Gothika
6953,25,3.3,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,2003.0,21 Grams
6954,3,4.0,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance,2003.0,"Barbarian Invasions, The (Les invasions barbares)"
6957,26,3.3653846153846154,Bad Santa (2003),Comedy|Crime,2003.0,Bad Santa
6958,10,2.5,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror,2003.0,"Haunted Mansion, The"
6959,3,2.0,Timeline (2003),Action|Adventure|Sci-Fi,2003.0,Timeline
6961,1,4.0,Damage (Fatale) (1992),Drama,1992.0,Damage (Fatale)
6962,1,3.5,OT: Our Town (2002),Documentary,2002.0,OT: Our Town
6963,2,4.25,Devil's Playground (2002),Documentary,2002.0,Devil's Playground
6965,1,3.5,Journeys with George (2002),Documentary,2002.0,Journeys with George
6966,3,3.8333333333333335,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller,1990.0,Darkman
6967,1,0.5,Dead of Night (1945),Horror|Mystery,1945.0,Dead of Night
6969,1,4.5,"Dernier Combat, Le (Last Battle, The) (1983)",Drama|Sci-Fi,1983.0,"Dernier Combat, Le (Last Battle, The)"
6970,2,3.75,Desk Set (1957),Comedy|Romance,1957.0,Desk Set
6971,1,4.0,Europa (Zentropa) (1991),Drama|Thriller,1991.0,Europa (Zentropa)
6973,1,2.5,Final Analysis (1992),Drama|Romance|Thriller,1992.0,Final Analysis
6974,6,3.0,"Freshman, The (1990)",Comedy|Crime,1990.0,"Freshman, The"
6975,5,3.2,Funny Games (1997),Drama|Horror|Thriller,1997.0,Funny Games
6978,4,3.25,Slacker (1991),Comedy|Drama,1991.0,Slacker
6979,21,3.3095238095238093,WarGames (1983),Drama|Sci-Fi|Thriller,1983.0,WarGames
6981,2,3.75,"Ordet (Word, The) (1955)",Drama,1955.0,"Ordet (Word, The)"
6982,1,3.5,Forbidden Games (Jeux interdits) (1952),Drama|War,1952.0,Forbidden Games (Jeux interdits)
6983,1,5.0,Jane Eyre (1944),Drama|Romance,1944.0,Jane Eyre
6984,1,4.0,"Tale of Two Cities, A (1935)",Drama,1935.0,"Tale of Two Cities, A"
6985,5,3.9,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,1928.0,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La)"
6986,1,3.0,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance,1925.0,Ben-Hur: A Tale of the Christ
6987,7,3.857142857142857,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror,1920.0,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das)"
6989,4,3.5,Gorky Park (1983),Crime|Drama|Thriller,1983.0,Gorky Park
6990,1,3.5,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama,1978.0,The Great Train Robbery
6992,2,2.75,Guarding Tess (1994),Comedy|Drama,1994.0,Guarding Tess
6993,13,3.769230769230769,Hannah and Her Sisters (1986),Comedy|Drama|Romance,1986.0,Hannah and Her Sisters
6994,2,3.25,"Hard Way, The (1991)",Action|Comedy,1991.0,"Hard Way, The"
6996,7,1.8571428571428572,Highlander II: The Quickening (1991),Action|Sci-Fi,1991.0,Highlander II: The Quickening
6997,2,3.0,Hoffa (1992),Crime|Drama,1992.0,Hoffa
6998,1,2.0,House of Cards (1993),Drama,1993.0,House of Cards
6999,2,2.25,Housesitter (1992),Comedy|Romance,1992.0,Housesitter
7000,4,3.0,Hudson Hawk (1991),Action|Adventure|Comedy,1991.0,Hudson Hawk
7001,6,3.75,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller,1978.0,Invasion of the Body Snatchers
7004,17,2.8823529411764706,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller,1990.0,Kindergarten Cop
7005,1,1.5,King Ralph (1991),Comedy,1991.0,King Ralph
7007,8,3.5,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller,1991.0,"Last Boy Scout, The"
7008,5,4.5,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance,1972.0,Last Tango in Paris (Ultimo tango a Parigi)
7009,3,3.3333333333333335,Lorenzo's Oil (1992),Drama,1992.0,Lorenzo's Oil
7010,3,3.5,"Lover, The (Amant, L') (1992)",Drama|Romance,1992.0,"Lover, The (Amant, L')"
7012,1,3.0,Mr. Destiny (1990),Comedy|Fantasy,1990.0,Mr. Destiny
7013,7,4.0,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller,1955.0,"Night of the Hunter, The"
7015,3,3.1666666666666665,Only the Lonely (1991),Comedy|Romance,1991.0,Only the Lonely
7016,3,1.5,Over the Top (1987),Action|Drama,1987.0,Over the Top
7017,3,3.5,Passenger 57 (1992),Action|Thriller,1992.0,Passenger 57
7018,5,3.9,Presumed Innocent (1990),Crime|Drama|Thriller,1990.0,Presumed Innocent
7019,2,2.75,Project X (1987),Comedy|Drama,1987.0,Project X
7022,30,3.933333333333333,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,2000.0,Battle Royale (Batoru rowaiaru)
7023,1,4.5,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance,1993.0,"Wedding Banquet, The (Xi yan)"
7024,3,3.6666666666666665,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,1976.0,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma)"
7025,2,3.75,"Midnight Clear, A (1992)",Drama|War,1992.0,"Midnight Clear, A"
7026,4,2.375,Summer School (1987),Comedy,1987.0,Summer School
7027,5,3.2,Silverado (1985),Action|Western,1985.0,Silverado
7028,7,3.5714285714285716,Quick Change (1990),Comedy|Crime,1990.0,Quick Change
7030,2,2.75,Radio Flyer (1992),Drama,1992.0,Radio Flyer
7031,1,4.0,"Real McCoy, The (1993)",Action|Crime|Drama|Thriller,1993.0,"Real McCoy, The"
7032,1,4.0,Revenge (1990),Drama|Romance|Thriller,1990.0,Revenge
7033,4,3.125,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",Comedy|Romance,1987.0,"Secret of My Succe$s, The (a.k.a. The Secret of My Success)"
7034,8,3.8125,Show Me Love (Fucking Åmål) (1998),Drama|Romance,1998.0,Show Me Love (Fucking Åmål)
7036,7,3.142857142857143,Teen Wolf (1985),Comedy|Fantasy,1985.0,Teen Wolf
7037,1,4.5,High Heels (Tacones lejanos) (1991),Comedy|Drama,1991.0,High Heels (Tacones lejanos)
7038,1,4.0,Things You Can Tell Just by Looking at Her (2000),Drama|Romance,2000.0,Things You Can Tell Just by Looking at Her
7040,1,2.5,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller,1985.0,To Live and Die in L.A.
7041,1,2.5,Trapped in Paradise (1994),Comedy|Crime,1994.0,Trapped in Paradise
7044,5,3.8,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller,1990.0,Wild at Heart
7045,3,3.1666666666666665,"Witches, The (1990)",Children|Fantasy,1990.0,"Witches, The"
7046,11,2.5,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller,1987.0,"Witches of Eastwick, The"
7047,1,2.5,Year of the Dragon (1985),Action|Crime|Drama,1985.0,Year of the Dragon
7048,4,3.375,Nothing to Lose (1997),Action|Adventure|Comedy|Crime,1997.0,Nothing to Lose
7049,1,3.0,Flying Down to Rio (1933),Comedy|Musical|Romance,1933.0,Flying Down to Rio
7050,2,3.75,Follow the Fleet (1936),Comedy|Musical|Romance,1936.0,Follow the Fleet
7051,2,3.5,"What's New, Pussycat (1965)",Comedy,1965.0,"What's New, Pussycat"
7052,1,3.0,Mary of Scotland (1936),Drama,1936.0,Mary of Scotland
7053,1,4.0,Roberta (1935),Comedy|Musical|Romance,1935.0,Roberta
7054,2,3.5,Little Women (1949),Drama,1949.0,Little Women
7055,1,4.0,Swing Time (1936),Comedy|Musical|Romance,1936.0,Swing Time
7056,2,4.25,"Public Enemy, The (1931)",Action|Crime|Drama,1931.0,"Public Enemy, The"
7057,1,3.5,"Midsummer Night's Dream, A (1935)",Comedy|Fantasy|Romance,1935.0,"Midsummer Night's Dream, A"
7058,1,3.5,Life with Father (1947),Comedy,1947.0,Life with Father
7059,2,3.75,National Velvet (1944),Children|Drama,1944.0,National Velvet
7060,3,4.0,Jesus Christ Superstar (1973),Drama|Musical,1973.0,Jesus Christ Superstar
7061,1,4.0,Dark Victory (1939),Drama|Romance,1939.0,Dark Victory
7062,1,4.0,Birdman of Alcatraz (1962),Drama,1962.0,Birdman of Alcatraz
7063,8,4.0,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama,1972.0,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes)"
7064,6,3.25,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy,1946.0,Beauty and the Beast (La belle et la bête)
7065,1,2.0,"Birth of a Nation, The (1915)",Drama|War,1915.0,"Birth of a Nation, The"
7067,2,3.25,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance,1965.0,Juliet of the Spirits (Giulietta degli spiriti)
7069,4,3.5,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama,1971.0,"Macbeth (a.k.a. Tragedy of Macbeth, The)"
7070,1,4.0,Red River (1948),Action|Adventure|Western,1948.0,Red River
7071,1,5.0,"Woman Under the Influence, A (1974)",Drama,1974.0,"Woman Under the Influence, A"
7072,3,3.5,Stagecoach (1939),Action|Drama|Romance|Western,1939.0,Stagecoach
7073,1,2.5,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery,1964.0,"Shot in the Dark, A"
7074,1,3.5,"Navigator, The (1924)",Comedy,1924.0,"Navigator, The"
7075,1,3.5,"Court Jester, The (1956)",Adventure|Comedy|Musical,1956.0,"Court Jester, The"
7076,8,3.875,Bullitt (1968),Action|Crime|Drama|Thriller,1968.0,Bullitt
7078,3,3.8333333333333335,Jezebel (1938),Drama,1938.0,Jezebel
7079,2,3.5,"Hunchback of Notre Dame, The (1939)",Drama,1939.0,"Hunchback of Notre Dame, The"
7080,3,4.0,42nd Street (1933),Drama|Musical|Romance,1933.0,42nd Street
7082,2,3.75,That Touch of Mink (1962),Comedy|Romance,1962.0,That Touch of Mink
7083,1,3.0,Sweet Dreams (1985),Drama,1985.0,Sweet Dreams
7084,4,3.75,"Play It Again, Sam (1972)",Comedy|Romance,1972.0,"Play It Again, Sam"
7085,2,3.25,Send Me No Flowers (1964),Comedy|Romance,1964.0,Send Me No Flowers
7086,1,3.5,Pygmalion (1938),Comedy|Drama,1938.0,Pygmalion
7087,2,4.0,"Passage to India, A (1984)",Adventure|Drama,1984.0,"Passage to India, A"
7088,1,4.0,Black Orpheus (Orfeu Negro) (1959),Drama|Romance,1959.0,Black Orpheus (Orfeu Negro)
7089,2,4.0,Amarcord (1973),Comedy|Drama,1973.0,Amarcord
7090,38,3.9210526315789473,Hero (Ying xiong) (2002),Action|Adventure|Drama,2002.0,Hero (Ying xiong)
7091,2,4.0,Horse Feathers (1932),Comedy,1932.0,Horse Feathers
7092,2,3.5,Anna Karenina (1935),Drama|Romance,1935.0,Anna Karenina
7093,2,3.75,"Front Page, The (1974)",Comedy,1974.0,"Front Page, The"
7096,1,5.0,Rivers and Tides (2001),Documentary,2001.0,Rivers and Tides
7099,23,4.0,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi,1984.0,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika)
7101,6,3.0,Doc Hollywood (1991),Comedy|Romance,1991.0,Doc Hollywood
7102,4,2.5,Dragnet (1987),Comedy|Crime|Drama,1987.0,Dragnet
7103,1,3.5,Madhouse (1990),Comedy,1990.0,Madhouse
7104,3,2.6666666666666665,1941 (1979),Comedy|War,1979.0,1941
7107,2,2.75,Foul Play (1978),Comedy|Thriller,1978.0,Foul Play
7108,2,3.25,Crime Story (Zhong an zu) (1993),Action|Crime|Drama,1993.0,Crime Story (Zhong an zu)
7109,1,3.0,Beyond the Clouds (Al di là delle nuvole) (1996),Drama|Romance,1996.0,Beyond the Clouds (Al di là delle nuvole)
7114,1,0.5,"Collector, The (1965)",Drama|Horror|Thriller,1965.0,"Collector, The"
7115,5,2.6,Deep Red (Profondo rosso) (1975),Horror|Mystery|Thriller,1975.0,Deep Red (Profondo rosso)
7116,4,3.125,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller,1955.0,Diabolique (Les diaboliques)
7117,5,2.3,Leprechaun (1993),Comedy|Horror,1993.0,Leprechaun
7118,2,3.75,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),Animation|Drama|Sci-Fi|War,1987.0,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa)
7121,4,4.75,Adam's Rib (1949),Comedy|Romance,1949.0,Adam's Rib
7122,1,5.0,King of Hearts (1966),Comedy|Drama|War,1966.0,King of Hearts
7123,9,3.4444444444444446,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi,1991.0,Naked Lunch
7124,3,3.1666666666666665,Grass (1999),Documentary,1999.0,Grass
7125,1,2.0,Spring Forward (1999),Drama,1999.0,Spring Forward
7127,1,3.5,Run (1991),Action|Drama|Thriller,1991.0,Run
7131,1,3.0,"Summer Place, A (1959)",Drama,1959.0,"Summer Place, A"
7132,9,4.111111111111111,"Night at the Opera, A (1935)",Comedy|Musical|Romance,1935.0,"Night at the Opera, A"
